Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
271.25,TraderOne,Tick,1529,1477,52,-52,152100,153300,23925,-124025,-139625,OK
271.516,TraderOne,Tick,1539,1477,62,-62,152700,153300,24230,-118330,-136930,OK
271.797,TraderOne,Tick,1549,1487,62,-62,153000,153600,24383,-121483,-140083,OK
271.969,TraderOne,Tick,1549,1497,52,-62,153300,153600,24230,1410670,-140930,OK
272.25,TraderOne,Tick,1549,1497,52,-52,153100,153600,24230,-127330,-142930,OK
272.485,TraderOne,Tick,1549,1507,42,-42,153600,153600,24536,-132636,-132636,OK
272.735,TraderOne,Tick,1559,1507,52,-52,152800,153600,24383,-129483,-145083,OK
272.969,TraderOne,Tick,1559,1507,52,-52,152800,153600,24383,-129483,-145083,OK
273.25,TraderOne,Tick,1559,1507,52,-52,152800,153600,24383,-129483,-145083,OK
273.516,TraderOne,Tick,1569,1507,62,-62,152600,153600,24230,-124330,-142930,OK
273.75,TraderOne,Tick,1569,1517,52,-52,152700,153600,24535,-130635,-146235,OK
274.047,TraderOne,Tick,1569,1527,42,-42,153800,153600,24840,-135940,-127540,OK
274.266,TraderOne,Tick,1569,1527,42,-42,153800,153600,24840,-135940,-127540,OK
274.469,TraderOne,Tick,1569,1527,42,-42,153800,152900,24840,-135940,-123340,OK
274.75,TraderOne,Tick,1569,1537,32,-32,152500,152900,25145,-140245,-149845,OK
274.953,TraderOne,Tick,1569,1537,32,-32,152500,152900,25145,-140245,-149845,OK
275.297,TraderOne,Tick,1579,1547,32,-32,152300,152700,25298,-140398,-149998,OK
275.453,TraderOne,Tick,1579,1556,23,-32,152600,152700,25161,1233139,-143461,OK
275.797,TraderOne,Tick,1579,1556,23,-23,152600,152700,25161,-143861,-146161,OK
276.0,TraderOne,Tick,1579,1556,23,-23,152600,152700,25161,-143861,-146161,OK
276.266,TraderOne,Tick,1579,1556,23,-23,152600,153000,25161,-143861,-150761,OK
276.516,TraderOne,Tick,1579,1556,23,-23,152600,153100,25161,-143861,-150761,OK
276.75,TraderOne,Tick,1579,1556,23,-23,152600,153100,25161,-143861,-150761,OK
277.032,TraderOne,Tick,1589,1556,33,-33,152400,153100,25008,-142708,-152608,OK
277.297,TraderOne,Tick,1589,1556,33,-33,152400,153100,25008,-142708,-152608,OK
277.453,TraderOne,Tick,1589,1556,33,-33,152400,153100,25008,-142708,-152608,OK
277.782,TraderOne,Tick,1589,1556,33,-33,152400,152900,25008,-142708,-152608,OK
278.0,TraderOne,Tick,1589,1556,33,-33,152400,152900,25008,-142708,-152608,OK
278.282,TraderOne,Tick,1589,1556,33,-33,152400,152900,25008,-142708,-152608,OK
278.532,TraderOne,Tick,1589,1556,33,-33,152400,153000,25008,-142708,-152608,OK
278.782,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
279.016,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
279.25,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
279.5,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
279.782,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
280.016,TraderOne,Tick,1589,1566,23,-23,152800,153200,24855,-148555,-155455,OK
280.282,TraderOne,Tick,1589,1566,23,-23,152800,153000,24855,-148555,-153155,OK
280.547,TraderOne,Tick,1589,1576,13,-13,152800,152800,25161,-148861,-148861,OK
280.782,TraderOne,Tick,1589,1586,3,-3,152800,152800,25467,-149167,-149167,OK
281.016,TraderOne,Tick,1589,1586,3,-3,152800,152600,25467,-149167,-148567,OK
281.266,TraderOne,Tick,1589,1596,-7,7,152800,152700,25773,-148473,-149173,OK
281.5,TraderOne,Tick,1589,1596,-7,7,152800,152700,25773,-148473,-149173,OK
281.797,TraderOne,Tick,1589,1596,-7,7,152800,152700,25773,-148473,-149173,OK
281.969,TraderOne,Tick,1589,1596,-7,7,152800,152700,25773,-148473,-149173,OK
282.25,TraderOne,Tick,1599,1596,3,-3,152300,152700,25620,-149320,-150220,OK
282.5,TraderOne,Tick,1599,1596,3,-3,152300,152700,25620,-149320,-150220,OK
282.797,TraderOne,Tick,1599,1596,3,-3,152300,152800,25620,-149320,-150220,OK
283.0,TraderOne,Tick,1599,1596,3,-3,152300,152800,25620,-149320,-150220,OK
283.297,TraderOne,Tick,1599,1596,3,-3,152300,152800,25620,-149320,-150220,OK
283.547,TraderOne,Tick,1599,1596,3,-3,152300,152800,25620,-149320,-150220,OK
283.75,TraderOne,Tick,1599,1596,3,-3,152300,152800,25620,-149320,-150220,OK
283.969,TraderOne,Tick,1609,1596,13,-13,152300,152800,25467,-149167,-153067,OK
284.297,TraderOne,Tick,1609,1606,3,-3,153400,152800,25314,-150014,-149114,OK
284.516,TraderOne,Tick,1609,1606,3,-3,153400,152800,25314,-150014,-149114,OK
284.766,TraderOne,Tick,1619,1606,13,-13,152400,152800,25161,-149861,-153761,OK
284.985,TraderOne,Tick,1619,1606,13,-13,152400,153100,25161,-149861,-153761,OK
285.219,TraderOne,Tick,1628,1606,22,-22,153000,153500,25023,-146123,-152723,OK
285.469,TraderOne,Tick,1628,1616,12,-12,153900,153500,24870,-147970,-144370,OK
285.75,TraderOne,Tick,1628,1616,12,-12,153900,153500,24870,-147970,-144370,OK
285.953,TraderOne,Tick,1628,1616,12,-12,153900,153900,24870,-147970,-147970,OK
286.282,TraderOne,Tick,1628,1616,12,-12,153900,153600,24870,-147970,-144370,OK
286.485,TraderOne,Tick,1628,1616,12,-12,153900,153600,24870,-147970,-144370,OK
286.782,TraderOne,Tick,1628,1616,12,-12,153900,153600,24870,-147970,-144370,OK
286.969,TraderOne,Tick,1628,1626,2,-2,153900,153600,24717,-148817,-148217,OK
287.203,TraderOne,Tick,1628,1626,2,-2,153900,153500,24717,-148817,-148217,OK
287.532,TraderOne,Tick,1633,1626,7,-7,153500,153600,24640,-148740,-149440,OK
287.782,TraderOne,Tick,1633,1626,7,-7,153500,153600,24640,-148740,-149440,OK
287.969,TraderOne,Tick,1633,1626,7,-7,153500,153600,24640,-148740,-149440,OK
288.25,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
288.532,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
288.797,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
289.047,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
289.219,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
289.532,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
289.719,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
289.953,TraderOne,Tick,1633,1626,7,-7,153500,153400,24640,-148740,-148040,OK
290.282,TraderOne,Tick,1633,1626,7,-7,153500,153500,24640,-148740,-148740,OK
290.469,TraderOne,Tick,1637,1626,11,-11,153400,153500,24579,-148279,-149379,OK
290.766,TraderOne,Tick,1637,1626,11,-11,153400,153500,24579,-148279,-149379,OK
290.969,TraderOne,Tick,1641,1636,5,-5,153300,153500,24364,-148664,-149664,OK
291.297,TraderOne,Tick,1641,1636,5,-5,153300,153500,24364,-148664,-149664,OK
291.547,TraderOne,Tick,1641,1646,-5,5,153900,153500,24210,-148510,-150010,OK
291.75,TraderOne,Tick,1641,1646,-5,5,153900,153500,24210,-148510,-150010,OK
291.953,TraderOne,Tick,1641,1646,-5,5,153900,153500,24210,-148510,-150010,OK
292.235,TraderOne,Tick,1641,1646,-5,5,153900,153500,24210,-148510,-150010,OK
292.469,TraderOne,Tick,1641,1656,-15,15,153900,153500,24056,-146356,-150856,OK
292.703,TraderOne,Tick,1641,1666,-25,25,153900,153600,24364,-143664,-151164,OK
293.047,TraderOne,Tick,1641,1676,-35,35,153900,153600,24672,-140972,-151472,OK
293.203,TraderOne,Tick,1641,1676,-35,35,153900,153600,24672,-140972,-151472,OK
293.547,TraderOne,Tick,1641,1676,-35,35,153900,153400,24672,-140972,-151472,OK
293.75,TraderOne,Tick,1641,1676,-35,35,153900,153400,24672,-140972,-151472,OK
293.969,TraderOne,Tick,1641,1686,-45,45,153900,153400,24980,-137280,-150780,OK
294.235,TraderOne,Tick,1641,1686,-45,45,153900,153400,24980,-137280,-150780,OK
294.485,TraderOne,Tick,1641,1686,-45,45,153900,153400,24980,-137280,-150780,OK
294.735,TraderOne,Tick,1641,1686,-45,45,154000,153400,24980,-137280,-150780,OK
295.032,TraderOne,Tick,1641,1686,-45,45,154000,153500,24980,-137280,-150780,OK
295.266,TraderOne,Tick,1651,1686,-35,35,154000,153500,25288,-142588,-153088,OK
295.5,TraderOne,Tick,1661,1686,-25,25,153800,153500,25134,-146434,-153934,OK
295.735,TraderOne,Tick,1661,1686,-25,25,153800,153500,25134,-146434,-153934,OK
295.969,TraderOne,Tick,1661,1686,-25,25,153800,153500,25134,-146434,-153934,OK
296.282,TraderOne,Tick,1661,1686,-25,25,153800,153500,25134,-146434,-153934,OK
296.485,TraderOne,Tick,1661,1686,-25,25,153800,153500,25134,-146434,-153934,OK
296.75,TraderOne,Tick,1661,1696,-35,35,153800,153400,25442,-143742,-154242,OK
296.985,TraderOne,Tick,1661,1696,-35,35,153800,153400,25442,-143742,-154242,OK
297.282,TraderOne,Tick,1661,1706,-45,45,153800,153200,25750,-140050,-153550,OK
297.469,TraderOne,Tick,1661,1706,-45,45,153800,153300,25750,-140050,-153550,OK
297.75,TraderOne,Tick,1661,1706,-45,45,153800,153300,25750,-140050,-153550,OK
297.985,TraderOne,Tick,1671,1706,-35,35,153800,153500,26058,-144358,-154858,OK
298.203,TraderOne,Tick,1681,1706,-25,25,153100,153600,25904,-147204,-139704,OK
298.532,TraderOne,Tick,1691,1706,-15,15,153100,153600,26210,-142510,-138010,OK
298.735,TraderOne,Tick,1701,1706,-5,5,153100,153600,26516,-137816,-136316,OK
299.047,TraderOne,Tick,1704,1706,-2,2,153100,153500,26608,-136708,-136108,OK
299.203,TraderOne,Tick,1704,1706,-2,2,153100,153400,26608,-136708,-136108,OK
299.5,TraderOne,Tick,1704,1706,-2,2,153100,153400,26608,-136708,-136108,OK
299.703,TraderOne,Tick,1704,1706,-2,2,153100,153500,26608,-136708,-136108,OK
300.032,TraderOne,Tick,1704,1706,-2,2,153100,153700,26608,-136708,-136108,OK
300.282,TraderOne,Tick,1704,1706,-2,2,153100,153700,26608,-136708,-136108,OK
300.532,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
300.703,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
301.032,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
301.25,TraderOne,Tick,1704,1706,-2,2,153100,153700,26608,-136708,-136108,OK
301.485,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
301.719,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
302.047,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
302.25,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
302.469,TraderOne,Tick,1704,1706,-2,2,153100,153600,26608,-136708,-136108,OK
302.782,TraderOne,Tick,1714,1706,8,-8,153300,153600,26454,-138554,-140954,OK
302.985,TraderOne,Tick,1714,1716,-2,2,153700,153500,26761,-138861,-139261,OK
303.282,TraderOne,Tick,1724,1726,-2,2,153000,153300,26914,-141014,-140414,OK
303.469,TraderOne,Tick,1724,1726,-2,2,153000,153300,26914,-141014,-140414,OK
303.797,TraderOne,Tick,1724,1726,-2,2,153000,153400,26914,-141014,-140414,OK
303.953,TraderOne,Tick,1724,1726,-2,2,153000,153400,26914,-141014,-140414,OK
304.203,TraderOne,Tick,1724,1736,-12,12,154000,153200,26760,-137860,-141460,OK
304.5,TraderOne,Tick,1724,1736,-12,12,154000,153100,26760,-137860,-141460,OK
304.75,TraderOne,Tick,1724,1736,-12,12,154000,153100,26760,-137860,-141460,OK
304.985,TraderOne,Tick,1734,1746,-12,12,153700,152900,26454,-136554,-140154,OK
305.219,TraderOne,Tick,1734,1746,-12,12,152500,152900,26454,-136554,-132954,OK
305.453,TraderOne,Tick,1734,1746,-12,12,152500,152900,26454,-136554,-132954,OK
305.75,TraderOne,Tick,1734,1746,-12,12,152500,152800,26454,-136554,-132954,OK
305.969,TraderOne,Tick,1734,1746,-12,12,152500,152800,26454,-136554,-132954,OK
306.266,TraderOne,Tick,1734,1746,-12,12,152500,152800,26454,-136554,-132954,OK
306.469,TraderOne,Tick,1744,1746,-2,2,152500,152600,26301,-139401,-139201,OK
306.719,TraderOne,Tick,1744,1746,-2,2,152500,152600,26301,-139401,-139201,OK
307.016,TraderOne,Tick,1744,1746,-2,2,152500,152600,26301,-139401,-139201,OK
307.219,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
307.453,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
307.782,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
307.953,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
308.203,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
308.5,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
308.766,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
308.985,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
309.219,TraderOne,Tick,1744,1746,-2,2,152500,152900,26301,-139401,-138801,OK
309.5,TraderOne,Tick,1754,1756,-2,2,152600,153200,26454,-139554,-138954,OK
309.797,TraderOne,Tick,1754,1756,-2,2,152600,153200,26454,-139554,-138954,OK
310.047,TraderOne,Tick,1754,1756,-2,2,152600,153400,26454,-139554,-138954,OK
310.219,TraderOne,Tick,1754,1763,-9,9,153600,153400,26346,-140846,-142646,OK
310.469,TraderOne,Tick,1764,1763,1,-1,153800,154200,26654,-139154,-139454,OK
310.735,TraderOne,Tick,1774,1763,11,-11,153800,154200,26962,-136462,-139762,OK
310.985,TraderOne,Tick,1784,1763,21,-21,154100,154200,27270,-134770,-136870,OK
311.25,TraderOne,Tick,1784,1763,21,-21,154100,154200,27270,-134770,-136870,OK
311.532,TraderOne,Tick,1784,1773,11,-11,154100,154200,27116,-136616,-137716,OK
311.797,TraderOne,Tick,1784,1773,11,-11,154100,154200,27116,-136616,-137716,OK
312.032,TraderOne,Tick,1784,1773,11,-11,154100,154200,27116,-136616,-137716,OK
312.297,TraderOne,Tick,1784,1773,11,-11,154100,154200,27116,-136616,-137716,OK
312.532,TraderOne,Tick,1784,1773,11,-11,154100,154200,27116,-136616,-137716,OK
312.75,TraderOne,Tick,1794,1773,21,-21,153600,154200,27424,-135924,-142224,OK
312.953,TraderOne,Tick,1794,1773,21,-21,153600,154200,27424,-135924,-142224,OK
313.235,TraderOne,Tick,1794,1773,21,-21,153600,154300,27424,-135924,-142224,OK
313.453,TraderOne,Tick,1794,1783,11,-11,154500,154300,27270,-137770,-135570,OK
313.703,TraderOne,Tick,1794,1783,11,-11,154500,154300,27270,-137770,-135570,OK
314.032,TraderOne,Tick,1794,1783,11,-11,154500,154300,27270,-137770,-135570,OK
314.25,TraderOne,Tick,1794,1783,11,-11,154500,154300,27270,-137770,-135570,OK
314.469,TraderOne,Tick,1794,1783,11,-11,154500,154300,27270,-137770,-135570,OK
314.766,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
314.953,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
315.235,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
315.5,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
315.735,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
316.016,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
316.203,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
316.5,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
316.703,TraderOne,Tick,1794,1793,1,-1,154500,154300,27116,-138616,-138416,OK
316.985,TraderOne,Tick,1804,1803,1,-1,154300,154300,26808,-138308,-138308,OK
317.219,TraderOne,Tick,1804,1813,-9,9,154300,154200,27117,-138617,-139517,OK
317.5,TraderOne,Tick,1804,1823,-19,19,154500,154200,27426,-137926,-143626,OK
317.735,TraderOne,Tick,1804,1823,-19,19,154500,154200,27426,-137926,-143626,OK
317.985,TraderOne,Tick,1804,1833,-29,29,154300,154200,27735,-136235,-139135,OK
318.25,TraderOne,Tick,1804,1833,-29,29,154300,154200,27735,-136235,-139135,OK
318.532,TraderOne,Tick,1804,1833,-29,29,154300,153800,27735,-136235,-144935,OK
318.703,TraderOne,Tick,1804,1853,-49,49,154300,153800,27890,-127390,-142090,OK
319.0,TraderOne,Tick,1804,1853,-49,49,154300,153800,27890,-127390,-142090,OK
319.219,TraderOne,Tick,1804,1853,-49,49,154300,153800,27890,-127390,-142090,OK
319.547,TraderOne,Tick,1804,1853,-49,49,154300,153800,27890,-127390,-142090,OK
319.735,TraderOne,Tick,1804,1853,-49,49,154300,153800,27890,-127390,-142090,OK
320.032,TraderOne,Tick,1804,1863,-59,59,154400,153700,28199,-122699,-140399,OK
320.297,TraderOne,Tick,1804,1863,-59,59,154400,153700,28199,-122699,-140399,OK
320.453,TraderOne,Tick,1804,1863,-59,59,154400,153700,28199,-122699,-140399,OK
320.703,TraderOne,Tick,1804,1863,-59,59,154400,153900,28199,-122699,-140399,OK
321.047,TraderOne,Tick,1814,1863,-49,49,154400,153900,28508,-129008,-143708,OK
321.235,TraderOne,Tick,1814,1863,-49,49,154400,153900,28508,-129008,-143708,OK
321.532,TraderOne,Tick,1814,1863,-49,49,154400,153900,28508,-129008,-143708,OK
321.75,TraderOne,Tick,1814,1863,-49,49,154400,153800,28508,-129008,-143708,OK
321.985,TraderOne,Tick,1814,1864,-50,50,154300,153800,28539,-128539,-143539,OK
322.282,TraderOne,Tick,1814,1864,-50,50,154300,153800,28539,-128539,-143539,OK
322.532,TraderOne,Tick,1814,1864,-50,50,154200,153800,28539,-128539,-143539,OK
322.782,TraderOne,Tick,1814,1864,-50,50,154200,153800,28539,-128539,-143539,OK
323.047,TraderOne,Tick,1814,1864,-50,50,154200,153800,28539,-128539,-143539,OK
323.219,TraderOne,Tick,1814,1864,-50,50,154200,153800,28539,-128539,-143539,OK
323.5,TraderOne,Tick,1814,1874,-60,60,154400,153800,28385,-123385,-141385,OK
323.703,TraderOne,Tick,1824,1874,-50,50,154400,153800,28231,-130231,-145231,OK
324.0,TraderOne,Tick,1824,1874,-50,50,154400,153800,28231,-130231,-145231,OK
324.297,TraderOne,Tick,1824,1874,-50,50,154400,153800,28231,-130231,-145231,OK
324.5,TraderOne,Tick,1834,1874,-40,40,153900,153800,28077,-136077,-140077,OK
324.797,TraderOne,Tick,1834,1874,-40,40,153900,153800,28077,-136077,-140077,OK
324.969,TraderOne,Tick,1834,1874,-40,40,153900,153800,28077,-136077,-140077,OK
325.203,TraderOne,Tick,1834,1874,-40,40,153900,153600,28077,-136077,-148077,OK
325.485,TraderOne,Tick,1834,1874,-40,40,153900,153600,28077,-136077,-148077,OK
325.766,TraderOne,Tick,1834,1874,-40,40,153900,153600,28077,-136077,-148077,OK
326.0,TraderOne,Tick,1844,1874,-30,30,153000,153600,27923,-139923,-130923,OK
326.25,TraderOne,Tick,1844,1874,-30,30,153000,153600,27923,-139923,-130923,OK
326.5,TraderOne,Tick,1844,1874,-30,30,153000,153500,27923,-139923,-130923,OK
326.766,TraderOne,Tick,1844,1874,-30,30,153000,153500,27923,-139923,-130923,OK
327.0,TraderOne,Tick,1844,1874,-30,30,153000,153400,27923,-139923,-130923,OK
327.203,TraderOne,Tick,1844,1874,-30,30,153000,153400,27923,-139923,-130923,OK
327.453,TraderOne,Tick,1844,1883,-39,39,153800,153400,27785,-137085,-148785,OK
327.703,TraderOne,Tick,1844,1883,-39,39,153800,153400,27785,-137085,-148785,OK
327.969,TraderOne,Tick,1844,1893,-49,49,154000,153400,27631,-131931,-146631,OK
328.219,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
328.516,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
328.75,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
329.016,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
329.219,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
329.547,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
329.719,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
330.047,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
330.282,TraderOne,Tick,1854,1903,-49,49,152900,153400,27323,-132623,-117923,OK
330.5,TraderOne,Tick,1854,1903,-49,49,152900,153500,27323,-132623,-117923,OK
330.782,TraderOne,Tick,1854,1913,-59,59,154000,153500,27169,-128469,-146169,OK
330.969,TraderOne,Tick,1864,1913,-49,49,154000,153500,27015,-134315,-149015,OK
331.25,TraderOne,Tick,1864,1913,-49,49,154000,153400,27015,-134315,-149015,OK
331.453,TraderOne,Tick,1864,1913,-49,49,154000,153400,27015,-134315,-149015,OK
331.766,TraderOne,Tick,1874,1913,-39,39,152900,153400,26861,-139161,-127461,OK
332.016,TraderOne,Tick,1874,1913,-39,39,152900,153400,26861,-139161,-127461,OK
332.266,TraderOne,Tick,1874,1913,-39,39,152900,153400,26861,-139161,-127461,OK
332.5,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
332.782,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
333.047,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
333.297,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
333.532,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
333.766,TraderOne,Tick,1874,1923,-49,49,154000,153400,26707,-135007,-149707,OK
333.953,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
334.297,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
334.485,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
334.766,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
335.032,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
335.219,TraderOne,Tick,1874,1923,-49,49,154000,153200,26707,-135007,-149707,OK
335.5,TraderOne,Tick,1874,1933,-59,59,154000,153200,26553,-129853,-147553,OK
335.703,TraderOne,Tick,1884,1933,-49,49,152800,153200,26399,-136699,-121999,OK
335.985,TraderOne,Tick,1884,1933,-49,49,152800,153200,26399,-136699,-121999,OK
336.266,TraderOne,Tick,1884,1933,-49,49,152800,153200,26399,-136699,-121999,OK
336.469,TraderOne,Tick,1884,1933,-49,49,153800,153300,26399,-136699,-151399,OK
336.75,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
337.047,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
337.282,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
337.485,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
337.719,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
338.016,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
338.235,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
338.547,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
338.797,TraderOne,Tick,1894,1933,-39,39,153800,153300,26707,-142007,-153707,OK
